 332 ; 80.01.05.064 ;" Zamena pocinkovane kuplung spojnice 3"" dužine 7-10cm "; kom ;0,00;5.407,00;100;0,00; 328376 ;5.407,00;4055,25;3244,2;2.973,85;Kuplung spojnica
 333 ; 80.01.05.065 ;" Demontaža pocinkovane kuplung spojnice 1/2"" do 7cm dužine "; kom ;0,00;248,00;100;0,00; 328377 ;248,00;186;148,8;136,40;Kuplung spojnica
 334 ; 80.01.05.066 ;" Demontaža pocinkovane kuplung spojnice 3/4"" do 7cm dužine "; kom ;0,00;248,00;100;0,00; 328378 ;248,00;186;148,8;136,40;Kuplung spojnica
 335 ; 80.01.05.067 ;" Demontaža pocinkovane kuplung spojnice 1"" do 7cm dužine "; kom ;0,00;276,00;100;0,00; 328379 ;276,00;207;165,6;151,80;Kuplung spojnica
 336 ; 80.01.05.068 ;" Demontaža pocinkovane kuplung spojnice 5/4"" do 7cm dužine "; kom ;0,00;276,00;100;0,00; 328380 ;276,00;207;165,6;151,80;Kuplung spojnica
 337 ; 80.01.05.069 ;" Demontaža pocinkovane kuplung spojnice 6/4"" do 7cm dužine "; kom ;0,00;345,00;100;0,00; 328381 ;345,00;258,75;207;189,75;Kuplung spojnica
 338 ; 80.01.05.070 ;" Demontaža pocinkovane kuplung spojnice 2"" do 7cm dužine "; kom ;0,00;345,00;100;0,00; 328382 ;345,00;258,75;207;189,75;Kuplung spojnica
 339 ; 80.01.05.071 ;" Demontaža pocinkovane kuplung spojnice 2 1/2"" do 7cm dužine "; kom ;0,00;469,00;100;0,00; 328383 ;469,00;351,75;281,4;257,95;Kuplung spojnica
 340 ; 80.01.05.072 ;" Demontaža pocinkovane kuplung spojnice 3"" do 7cm dužine "; kom ;0,00;469,00;100;0,00; 328498 ;469,00;351,75;281,4;257,95;Kuplung spojnica
 341 ; 80.01.05.073 ;" Demontaža pocinkovane kuplung spojnice 1/2"" dužine 7-10cm "; kom ;0,00;373,00;100;0,00; 328499 ;373,00;279,75;223,8;205,15;Kuplung spojnica
 342 ; 80.01.05.074 ;" Demontaža pocinkovane kuplung spojnice 3/4"" dužine 7-10cm "; kom ;0,00;373,00;100;0,00; 328500 ;373,00;279,75;223,8;205,15;Kuplung spojnica
 343 ; 80.01.05.075 ;" Demontaža pocinkovane kuplung spojnice 1"" dužine 7-10cm "; kom ;0,00;414,00;100;0,00; 328501 ;414,00;310,5;248,4;227,70;Kuplung spojnica
 344 ; 80.01.05.076 ;" Demontaža pocinkovane kuplung spojnice 5/4"" dužine 7-10cm "; kom ;0,00;414,00;100;0,00; 328502 ;414,00;310,5;248,4;227,70;Kuplung spojnica
 345 ; 80.01.05.077 ;" Demontaža pocinkovane kuplung spojnice 6/4"" dužine 7-10cm "; kom ;0,00;518,00;100;0,00; 328503 ;518,00;388,5;310,8;284,90;Kuplung spojnica
 346 ; 80.01.05.078 ;" Demontaža pocinkovane kuplung spojnice 2"" dužine 7-10cm "; kom ;0,00;518,00;100;0,00; 328504 ;518,00;388,5;310,8;284,90;Kuplung spojnica
 347 ; 80.01.05.079 ;" Demontaža pocinkovane kuplung spojnice 2 1/2"" dužine 7-10cm "; kom ;0,00;704,00;100;0,00; 328505 ;704,00;528;422,4;387,20;Kuplung spojnica
 348 ; 80.01.05.080 ;" Demontaža pocinkovane kuplung spojnice 3"" dužine 7-10cm "; kom ;0,00;704,00;100;0,00; 328506 ;704,00;528;422,4;387,20;Kuplung spojnica
 349 ; 80.01.05.081 ;" Nabavka i ugradnja pocinkovane kuplung spojnice 1/2"" do 7cm dužine "; kom ;0,00;1.149,00;100;0,00; 328507 ;1.269,00;951,75;689,4;631,95;Kuplung spojnica
 350 ; 80.01.05.082 ;" Nabavka i ugradnja pocinkovane kuplung spojnice 3/4"" do 7cm dužine "; kom ;0,00;1.253,00;100;0,00; 328508 ;1.380,00;1035;751,8;689,15;Kuplung spojnica
 351 ; 80.01.05.083 ;" Nabavka i ugradnja pocinkovane kuplung spojnice 1"" do 7cm dužine "; kom ;0,00;1.406,00;100;0,00; 328509 ;1.499,00;1124,25;843,6;773,30;Kuplung spojnica
 352 ; 80.01.05.084 ;" Nabavka i ugradnja pocinkovane kuplung spojnice 5/4"" do 7cm dužine "; kom ;0,00;1.694,00;100;0,00; 328510 ;1.951,00;1463,25;1016,4;931,70;Kuplung spojnica
 353 ; 80.01.05.085 ;" Nabavka i ugradnja pocinkovane kuplung spojnice 6/4"" do 7cm dužine "; kom ;0,00;1.973,00;100;0,00; 328511 ;2.138,00;1603,5;1183,8;1.085,15;Kuplung spojnica
 354 ; 80.01.05.086 ;" Nabavka i ugradnja pocinkovane kuplung spojnice 2"" do 7cm dužine "; kom ;0,00;2.469,00;100;0,00; 328512 ;2.667,00;2000,25;1481,4;1.357,95;Kuplung spojnica
 355 ; 80.01.05.087 ;" Nabavka i ugradnja pocinkovane kuplung spojnice 2 1/2"" do 7cm dužine "; kom ;0,00;3.167,00;100;0,00; 328513 ;3.425,00;2568,75;1900,2;1.741,85;Kuplung spojnica
 356 ; 80.01.05.088 ;" Nabavka i ugradnja pocinkovane kuplung spojnice 3"" do 7cm dužine "; kom ;0,00;3.743,00;100;0,00; 328514 ;4.039,00;3029,25;2245,8;2.058,65;Kuplung spojnica
 357 ; 80.01.05.089 ;" Nabavka i ugradnja pocinkovane kuplung spojnice 1/2"" dužine 7-10cm "; kom ;0,00;1.490,00;100;0,00; 328515 ;1.490,00;1117,5;894;819,50;Kuplung spojnica
 358 ; 80.01.05.090 ;" Nabavka i ugradnja pocinkovane kuplung spojnice 3/4"" dužine 7-10cm "; kom ;0,00;1.615,00;100;0,00; 328516 ;1.615,00;1211,25;969;888,25;Kuplung spojnica
 359 ; 80.01.05.091 ;" Nabavka i ugradnja pocinkovane kuplung spojnice 1"" dužine 7-10cm "; kom ;0,00;1.811,00;100;0,00; 328517 ;1.811,00;1358,25;1086,6;996,05;Kuplung spojnica
 360 ; 80.01.05.092 ;" Nabavka i ugradnja pocinkovane kuplung spojnice 5/4"" dužine 7-10cm "; kom ;0,00;2.156,00;100;0,00; 328518 ;2.156,00;1617;1293,6;1.185,80;Kuplung spojnica
 361 ; 80.01.05.093 ;" Nabavka i ugradnja pocinkovane kuplung spojnice 6/4"" dužine 7-10cm "; kom ;0,00;2.523,00;100;0,00; 328519 ;2.523,00;1892,25;1513,8;1.387,65;Kuplung spojnica
 362 ; 80.01.05.094 ;" Nabavka i ugradnja pocinkovane kuplung spojnice 2"" dužine 7-10cm "; kom ;0,00;3.118,00;100;0,00; 328520 ;3.118,00;2338,5;1870,8;1.714,90;Kuplung spojnica
 363 ; 80.01.05.095 ;" Nabavka i ugradnja pocinkovane kuplung spojnice 2 1/2"" dužine 7-10cm "; kom ;0,00;4.012,00;100;0,00; 328521 ;4.012,00;3009;2407,2;2.206,60;Kuplung spojnica
 364 ; 80.01.05.096 ;" Nabavka i ugradnja pocinkovane kuplung spojnice 3"" dužine 7-10cm "; kom ;0,00;4.703,00;100;0,00; 328522 ;4.703,00;3527,25;2821,8;2.586,65;Kuplung spojnica
 365 ; 80.01.06.001 ;" Zamena mesinganog propusnog ventila 1/2"" sa virblom sa točkom "; kom ;0,00;1.835,00;300;0,00; 328523 ;1.835,00;1376,25;1101;1.009,25;Zamena
 366 ; 80.01.06.002 ;" Zamena mesinganog propusnog ventila 3/4"" sa virblom sa točkom "; kom ;0,00;1.938,00;300;0,00; 328524 ;1.938,00;1453,5;1162,8;1.065,90;Zamena
 367 ; 80.01.06.003 ;" Zamena mesinganog propusnog ventila 1"" sa virblom sa točkom "; kom ;0,00;2.303,00;300;0,00; 328525 ;2.303,00;1727,25;1381,8;1.266,65;Zamena
 368 ; 80.01.06.004 ;" Zamena mesinganog propusnog ventila 5/4"" sa virblom sa točkom "; kom ;0,00;2.519,00;200;0,00; 328526 ;2.519,00;1889,25;1511,4;1.385,45;Zamena
 369 ; 80.01.06.005 ;" Zamena mesinganog propusnog ventila 6/4"" sa virblom sa točkom "; kom ;0,00;3.571,00;200;0,00; 328527 ;3.571,00;2678,25;2142,6;1.964,05;Zamena
 370 ; 80.01.06.006 ;" Zamena mesinganog propusnog ventila 2"" sa virblom sa točkom "; kom ;0,00;5.411,00;200;0,00; 328528 ;5.411,00;4058,25;3246,6;2.976,05;Zamena
 371 ; 80.01.06.007 ;" Zamena mesinganog propusnog ventila 2 1/2"" sa virblom sa točkom "; kom ;0,00;8.065,00;100;0,00; 328529 ;8.065,00;6048,75;4839;4.435,75;Zamena
 372 ; 80.01.06.008 ;" Zamena mesinganog propusnog ventila 3"" sa virblom sa točkom "; kom ;0,00;12.634,00;100;0,00; 328530 ;12.634,00;9475,5;7580,4;6.948,70;Zamena
 373 ; 80.01.06.009 ;" Demontaža mesinganog propusnog ventila 1/2"" sa virblom sa točkom "; kom ;0,00;403,00;300;0,00; 328531 ;403,00;302,25;241,8;221,65;Zamena
 374 ; 80.01.06.010 ;" Demontaža mesinganog propusnog ventila 3/4"" sa virblom sa točkom "; kom ;0,00;403,00;300;0,00; 328608 ;403,00;302,25;241,8;221,65;Zamena
 375 ; 80.01.06.011 ;" Demontaža mesinganog propusnog ventila 1"" sa virblom sa točkom "; kom ;0,00;403,00;300;0,00; 328609 ;403,00;302,25;241,8;221,65;Zamena
 376 ; 80.01.06.012 ;" Demontaža mesinganog propusnog ventila 5/4"" sa virblom sa točkom "; kom ;0,00;403,00;200;0,00; 328610 ;403,00;302,25;241,8;221,65;Zamena
 377 ; 80.01.06.013 ;" Demontaža mesinganog propusnog ventila 6/4"" sa virblom sa točkom "; kom ;0,00;403,00;200;0,00; 328611 ;403,00;302,25;241,8;221,65;Zamena
 378 ; 80.01.06.014 ;" Demontaža mesinganog propusnog ventila 2"" sa virblom sa točkom "; kom ;0,00;805,00;200;0,00; 328612 ;805,00;603,75;483;442,75;Zamena
 379 ; 80.01.06.015 ;" Demontaža mesinganog propusnog ventila 2 1/2"" sa virblom sa točkom "; kom ;0,00;805,00;100;0,00; 328613 ;805,00;603,75;483;442,75;Zamena
 380 ; 80.01.06.016 ;" Demontaža mesinganog propusnog ventila 3"" sa virblom sa točkom "; kom ;0,00;805,00;100;0,00; 328614 ;805,00;603,75;483;442,75;Zamena
 381 ; 80.01.06.017 ;" Nabavka i ugradnja mesinganog propusnog ventila 1/2"" sa virblom sa točkom "; kom ;0,00;1.432,00;300;0,00; 328615 ;1.432,00;1074;859,2;787,60;Zamena
 382 ; 80.01.06.018 ;" Nabavka i ugradnja mesinganog propusnog ventila 3/4"" sa virblom sa točkom "; kom ;0,00;1.535,00;300;0,00; 328616 ;1.535,00;1151,25;921;844,25;Zamena
 383 ; 80.01.06.019 ;" Nabavka i ugradnja mesinganog propusnog ventila 1"" sa virblom sa točkom "; kom ;0,00;1.900,00;300;0,00; 328617 ;1.900,00;1425;1140;1.045,00;Zamena
 384 ; 80.01.06.020 ;" Nabavka i ugradnja mesinganog propusnog ventila 5/4"" sa virblom sa točkom "; kom ;0,00;2.116,00;200;0,00; 328618 ;2.116,00;1587;1269,6;1.163,80;Zamena
 385 ; 80.01.06.021 ;" Nabavka i ugradnja mesinganog propusnog ventila 6/4"" sa virblom sa točkom "; kom ;0,00;3.168,00;200;0,00; 328619 ;3.168,00;2376;1900,8;1.742,40;Zamena
 386 ; 80.01.06.022 ;" Nabavka i ugradnja mesinganog propusnog ventila 2"" sa virblom sa točkom "; kom ;0,00;4.606,00;200;0,00; 328620 ;4.606,00;3454,5;2763,6;2.533,30;Zamena
 387 ; 80.01.06.023 ;" Nabavka i ugradnja mesinganog propusnog ventila 2 1/2"" sa virblom sa točkom "; kom ;0,00;7.260,00;100;0,00; 328621 ;7.260,00;5445;4356;3.993,00;Zamena
 388 ; 80.01.06.024 ;" Nabavka i ugradnja mesinganog propusnog ventila 3"" sa virblom sa točkom "; kom ;0,00;11.829,00;100;0,00; 328622 ;11.829,00;8871,75;7097,4;6.505,95;Zamena
 389 ; 80.01.06.025 ;" Zamena virble sa točkom za propusni ventil 1/2"" "; kom ;0,00;749,00;300;0,00; 328623 ;749,00;561,75;449,4;411,95;Zamena
 390 ; 80.01.06.026 ;" Zamena virble sa točkom za propusni ventil 3/4"" "; kom ;0,00;848,00;300;0,00; 328624 ;848,00;636;508,8;466,40;Zamena
 391 ; 80.01.06.027 ;" Zamena virble sa točkom za propusni ventil 1"" "; kom ;0,00;1.033,00;300;0,00; 328625 ;1.033,00;774,75;619,8;568,15;Zamena
 392 ; 80.01.06.028 ;" Zamena virble sa točkom za propusni ventil 5/4"" "; kom ;0,00;1.599,00;200;0,00; 328626 ;1.599,00;1199,25;959,4;879,45;Zamena
 393 ; 80.01.06.029 ;" Zamena virble sa točkom za propusni ventil 6/4"" "; kom ;0,00;2.236,00;200;0,00; 328627 ;2.236,00;1677;1341,6;1.229,80;Zamena
 394 ; 80.01.06.030 ;" Zamena virble sa točkom za propusni ventil 2"" "; kom ;0,00;3.375,00;200;0,00; 328628 ;3.375,00;2531,25;2025;1.856,25;Zamena
 395 ; 80.01.06.031 ;" Zamena virble sa točkom za propusni ventil 2 1/2"" "; kom ;0,00;6.099,00;100;0,00; 328629 ;6.099,00;4574,25;3659,4;3.354,45;Zamena
 396 ; 80.01.06.032 ;" Zamena virble sa točkom za propusni ventil 3"" "; kom ;0,00;7.967,00;100;0,00; 328630 ;7.967,00;5975,25;4780,2;4.381,85;Zamena
 397 ; 80.01.06.033 ;" Zamena mesinganog kuglastog ventila 1/2"" "; kom ;0,00;2.184,00;300;0,00; 328631 ;2.184,00;1638;1310,4;1.201,20;Zamena
 398 ; 80.01.06.034 ;" Zamena mesinganog kuglastog ventila 3/4"" "; kom ;0,00;2.393,00;300;0,00; 328632 ;2.393,00;1794,75;1435,8;1.316,15;Zamena
 399 ; 80.01.06.035 ;" Zamena mesinganog kuglastog ventila 1"" "; kom ;0,00;2.834,00;300;0,00; 328633 ;2.834,00;2125,5;1700,4;1.558,70;Zamena
 400 ; 80.01.06.036 ;" Zamena mesinganog kuglastog ventila 5/4"" "; kom ;0,00;3.464,00;200;0,00; 328818 ;3.464,00;2598;2078,4;1.905,20;Zamena
 401 ; 80.01.06.037 ;" Zamena mesinganog kuglastog ventila 6/4"" "; kom ;0,00;4.512,00;200;0,00; 328819 ;4.512,00;3384;2707,2;2.481,60;Zamena
 402 ; 80.01.06.038 ;" Zamena mesinganog kuglastog ventila 2"" "; kom ;0,00;7.340,00;200;0,00; 328820 ;7.340,00;5505;4404;4.037,00;Zamena
 403 ; 80.01.06.039 ;" Zamena mesinganog kuglastog ventila 2 1/2"" "; kom ;0,00;12.604,00;100;0,00; 328821 ;12.604,00;9453;7562,4;6.932,20;Zamena
 404 ; 80.01.06.040 ;" Zamena mesinganog kuglastog ventila 3"" "; kom ;0,00;17.739,00;100;0,00; 328822 ;17.739,00;13304,25;10643,4;9.756,45;Zamena
 405 ; 80.01.06.041 ;" Demontaža mesinganog kuglastog ventila 1/2"" "; kom ;0,00;403,00;300;0,00; 328823 ;403,00;302,25;241,8;221,65;Zamena
 406 ; 80.01.06.042 ;" Demontaža mesinganog kuglastog ventila 3/4"" "; kom ;0,00;403,00;300;0,00; 328824 ;403,00;302,25;241,8;221,65;Zamena
 407 ; 80.01.06.043 ;" Demontaža mesinganog kuglastog ventila 1"" "; kom ;0,00;403,00;300;0,00; 328825 ;403,00;302,25;241,8;221,65;Zamena
 408 ; 80.01.06.044 ;" Demontaža mesinganog kuglastog ventila 5/4"" "; kom ;0,00;403,00;200;0,00; 328826 ;403,00;302,25;241,8;221,65;Zamena
 409 ; 80.01.06.045 ;" Demontaža mesinganog kuglastog ventila 6/4"" "; kom ;0,00;403,00;200;0,00; 328827 ;403,00;302,25;241,8;221,65;Zamena
 410 ; 80.01.06.046 ;" Demontaža mesinganog kuglastog ventila 2"" "; kom ;0,00;805,00;200;0,00; 328828 ;805,00;603,75;483;442,75;Zamena
 411 ; 80.01.06.047 ;" Demontaža mesinganog kuglastog ventila 2 1/2"" "; kom ;0,00;805,00;100;0,00; 328829 ;805,00;603,75;483;442,75;Zamena
 412 ; 80.01.06.048 ;" Demontaža mesinganog kuglastog ventila 3"" "; kom ;0,00;805,00;100;0,00; 328830 ;805,00;603,75;483;442,75;Zamena
 413 ; 80.01.06.049 ;" Nabavka i ugradnja mesinganog kuglastog ventila 1/2"" "; kom ;0,00;1.781,00;300;0,00; 328831 ;1.389,00;1041,75;1068,6;979,55;Zamena
 414 ; 80.01.06.050 ;" Nabavka i ugradnja mesinganog kuglastog ventila 3/4"" "; kom ;0,00;1.990,00;300;0,00; 328832 ;1.585,00;1188,75;1194;1.094,50;Zamena
 415 ; 80.01.06.051 ;" Nabavka i ugradnja mesinganog kuglastog ventila 1"" "; kom ;0,00;2.431,00;300;0,00; 328833 ;2.147,00;1610,25;1458,6;1.337,05;Zamena
 416 ; 80.01.06.052 ;" Nabavka i ugradnja mesinganog kuglastog ventila 5/4"" "; kom ;0,00;3.061,00;200;0,00; 328834 ;2.846,00;2134,5;1836,6;1.683,55;Zamena
 417 ; 80.01.06.053 ;" Nabavka i ugradnja mesinganog kuglastog ventila 6/4"" "; kom ;0,00;4.109,00;200;0,00; 328835 ;4.669,00;3501,75;2465,4;2.259,95;Zamena
 418 ; 80.01.06.054 ;" Nabavka i ugradnja mesinganog kuglastog ventila 2"" "; kom ;0,00;6.535,00;200;0,00; 328836 ;6.374,00;4780,5;3921;3.594,25;Zamena
 419 ; 80.01.06.055 ;" Nabavka i ugradnja mesinganog kuglastog ventila 2 1/2"" "; kom ;0,00;11.799,00;100;0,00; 328837 ;12.236,00;9177;7079,4;6.489,45;Zamena
 420 ; 80.01.06.056 ;" Nabavka i ugradnja mesinganog kuglastog ventila 3"" "; kom ;0,00;16.934,00;100;0,00; 328838 ;17.426,00;13069,5;10160,4;9.313,70;Zamena
 421 ; 80.01.07.001 ;" Zamena PPR cevi 20 (1/2"") "; M ;0,00;1.216,00;200;0,00; 328839 ;1.216,00;912;729,6;668,80;Zamena
 422 ; 80.01.07.002 ;" Zamena PPR cevi 25 (3/4"") "; M ;0,00;1.302,00;200;0,00; 328840 ;1.302,00;976,5;781,2;716,10;Zamena
 423 ; 80.01.07.003 ;" Zamena PPR cevi 32 (1"") "; M ;0,00;1.648,00;200;0,00; 328841 ;1.648,00;1236;988,8;906,40;Zamena
 424 ; 80.01.07.004 ;" Zamena PPR cevi 40 (5/4"") "; M ;0,00;1.863,00;200;0,00; 328842 ;1.863,00;1397,25;1117,8;1.024,65;Zamena
 425 ; 80.01.07.005 ;" Zamena PPR cevi 50 (6/4"") "; M ;0,00;2.573,00;200;0,00; 328843 ;2.573,00;1929,75;1543,8;1.415,15;Zamena
 426 ; 80.01.07.006 ;" Zamena PPR cevi 63 (2"") "; M ;0,00;3.493,00;200;0,00; 328844 ;3.493,00;2619,75;2095,8;1.921,15;Zamena
 427 ; 80.01.07.007 ;" Zamena PPR cevi 75 (2 1/2"") "; M ;0,00;4.861,00;200;0,00; 328845 ;4.861,00;3645,75;2916,6;2.673,55;Zamena
 428 ; 80.01.07.008 ;" Zamena PPR cevi 90 (3"") "; M ;0,00;6.205,00;200;0,00; 328846 ;6.205,00;4653,75;3723;3.412,75;Zamena
 429 ; 80.01.07.009 ;" Demontaža PPR cevi 20 (1/2"") "; M ;0,00;255,00;200;0,00; 328847 ;120,00;90;153;140,25;Zamena
 430 ; 80.01.07.010 ;" Demontaža PPR cevi 25 (3/4"") "; M ;0,00;255,00;200;0,00; 328848 ;120,00;90;153;140,25;Zamena
 431 ; 80.01.07.011 ;" Demontaža PPR cevi 32 (1"") "; M ;0,00;308,00;200;0,00; 328849 ;185,00;138,75;184,8;169,40;Zamena
 432 ; 80.01.07.012 ;" Demontaža PPR cevi 40 (5/4"") "; M ;0,00;308,00;200;0,00; 328850 ;185,00;138,75;184,8;169,40;Zamena
 433 ; 80.01.07.013 ;" Demontaža PPR cevi 50 (6/4"") "; M ;0,00;382,00;200;0,00; 328851 ;185,00;138,75;229,2;210,10;Zamena
 434 ; 80.01.07.014 ;" Demontaža PPR cevi 63 (2"") "; M ;0,00;485,00;200;0,00; 328852 ;309,00;231,75;291;266,75;Zamena
 435 ; 80.01.07.015 ;" Demontaža PPR cevi 75 (2 1/2"") "; M ;0,00;697,00;200;0,00; 328853 ;578,00;433,5;418,2;383,35;Zamena
 436 ; 80.01.07.016 ;" Demontaža PPR cevi 90 (3"") "; M ;0,00;814,00;200;0,00; 328854 ;693,00;519,75;488,4;447,70;Zamena
 437 ; 80.01.07.017 ;" Nabavka i ugradnja  PPR cevi 20 (1/2"") "; M ;0,00;961,00;200;0,00; 328855 ;490,00;367,5;576,6;528,55;Zamena
 438 ; 80.01.07.018 ;" Nabavka i ugradnja  PPR cevi 25 (3/4"") "; M ;0,00;1.047,00;200;0,00; 328856 ;564,00;423;628,2;575,85;Zamena
 439 ; 80.01.07.019 ;" Nabavka i ugradnja  PPR cevi 32 (1"") "; M ;0,00;1.340,00;200;0,00; 328857 ;769,00;576,75;804;737,00;Zamena
 440 ; 80.01.07.020 ;" Nabavka i ugradnja  PPR cevi 40 (5/4"") "; M ;0,00;1.555,00;200;0,00; 328858 ;956,00;717;933;855,25;Zamena
 441 ; 80.01.07.021 ;" Nabavka i ugradnja  PPR cevi 50 (6/4"") "; M ;0,00;2.191,00;200;0,00; 328859 ;1.368,00;1026;1314,6;1.205,05;Zamena
 442 ; 80.01.07.022 ;" Nabavka i ugradnja  PPR cevi 63 (2"") "; M ;0,00;3.008,00;200;0,00; 328860 ;2.159,00;1619,25;1804,8;1.654,40;Zamena
 443 ; 80.01.07.023 ;" Nabavka i ugradnja  PPR cevi 75 (2 1/2"") "; M ;0,00;4.164,00;200;0,00; 328861 ;2.980,00;2235;2498,4;2.290,20;Zamena
 444 ; 80.01.07.024 ;" Nabavka i ugradnja  PPR cevi 90 (3"") "; M ;0,00;5.391,00;200;0,00; 328862 ;3.937,00;2952,75;3234,6;2.965,05;Zamena
 445 ; 80.01.08.001 ;" Zamena PPR kolena 45° 20 (1/2"") "; kom ;0,00;815,00;200;0,00; 328863 ;815,00;611,25;489;448,25;Zamena
 446 ; 80.01.08.002 ;" Zamena PPR kolena 45° 25 (3/4"") "; kom ;0,00;823,00;200;0,00; 328864 ;823,00;617,25;493,8;452,65;Zamena
 447 ; 80.01.08.003 ;" Zamena PPR kolena 45° 32 (1"") "; kom ;0,00;1.015,00;200;0,00; 328865 ;1.015,00;761,25;609;558,25;Zamena
 448 ; 80.01.08.004 ;" Zamena PPR kolena 45° 40 (5/4"") "; kom ;0,00;1.127,00;200;0,00; 328866 ;1.127,00;845,25;676,2;619,85;Zamena
 449 ; 80.01.08.005 ;" Zamena PPR kolena 45° 50 (6/4"") "; kom ;0,00;1.340,00;200;0,00; 328867 ;1.340,00;1005;804;737,00;Zamena
 450 ; 80.01.08.006 ;" Zamena PPR kolena 45° 63 (2"") "; kom ;0,00;1.929,00;200;0,00; 328868 ;1.929,00;1446,75;1157,4;1.060,95;Zamena
 451 ; 80.01.08.007 ;" Zamena PPR kolena 45° 75 (2 1/2"") "; kom ;0,00;2.595,00;200;0,00; 328869 ;2.595,00;1946,25;1557;1.427,25;Zamena
 452 ; 80.01.08.008 ;" Zamena PPR kolena 45° 90 (3"") "; kom ;0,00;3.401,00;200;0,00; 328870 ;3.401,00;2550,75;2040,6;1.870,55;Zamena
 453 ; 80.01.08.009 ;" Demontaža PPR kolena 45° 20 (1/2"") "; kom ;0,00;192,00;200;0,00; 328871 ;192,00;144;115,2;105,60;Zamena
 454 ; 80.01.08.010 ;" Demontaža PPR kolena 45° 25 (3/4"") "; kom ;0,00;192,00;200;0,00; 328872 ;192,00;144;115,2;105,60;Zamena
 455 ; 80.01.08.011 ;" Demontaža PPR kolena 45° 32 (1"") "; kom ;0,00;231,00;200;0,00; 328873 ;231,00;173,25;138,6;127,05;Zamena
 456 ; 80.01.08.012 ;" Demontaža PPR kolena 45° 40 (5/4"") "; kom ;0,00;231,00;200;0,00; 328874 ;231,00;173,25;138,6;127,05;Zamena
 457 ; 80.01.08.013 ;" Demontaža PPR kolena 45° 50 (6/4"") "; kom ;0,00;286,00;200;0,00; 328875 ;286,00;214,5;171,6;157,30;Zamena
 458 ; 80.01.08.014 ;" Demontaža PPR kolena 45° 63 (2"") "; kom ;0,00;365,00;200;0,00; 328876 ;365,00;273,75;219;200,75;Zamena
 459 ; 80.01.08.015 ;" Demontaža PPR kolena 45° 75 (2 1/2"") "; kom ;0,00;523,00;200;0,00; 328877 ;523,00;392,25;313,8;287,65;Zamena
 460 ; 80.01.08.016 ;" Demontaža PPR kolena 45° 90 (3"") "; kom ;0,00;611,00;200;0,00; 328878 ;611,00;458,25;366,6;336,05;Zamena
 461 ; 80.01.08.017 ;" Nabavka i ugradnja  PPR kolena 45° 20 (1/2"") "; kom ;0,00;623,00;200;0,00; 328879 ;19,00;14,25;373,8;342,65;Zamena
 462 ; 80.01.08.018 ;" Nabavka i ugradnja  PPR kolena 45° 25 (3/4"") "; kom ;0,00;631,00;200;0,00; 328880 ;24,00;18;378,6;347,05;Zamena
 463 ; 80.01.08.019 ;" Nabavka i ugradnja  PPR kolena 45° 32 (1"") "; kom ;0,00;784,00;200;0,00; 328881 ;59,00;44,25;470,4;431,20;Zamena
 464 ; 80.01.08.020 ;" Nabavka i ugradnja  PPR kolena 45° 40 (5/4"") "; kom ;0,00;896,00;200;0,00; 328882 ;131,00;98,25;537,6;492,80;Zamena
 465 ; 80.01.08.021 ;" Nabavka i ugradnja  PPR kolena 45° 50 (6/4"") "; kom ;0,00;1.054,00;200;0,00; 328883 ;242,00;181,5;632,4;579,70;Zamena
 466 ; 80.01.08.022 ;" Nabavka i ugradnja  PPR kolena 45° 63 (2"") "; kom ;0,00;1.564,00;200;0,00; 328884 ;412,00;309;938,4;860,20;Zamena
 467 ; 80.01.08.023 ;" Nabavka i ugradnja  PPR kolena 45° 75 (2 1/2"") "; kom ;0,00;2.072,00;200;0,00; 328885 ;2.072,00;1554;1243,2;1.139,60;Zamena
 468 ; 80.01.08.024 ;" Nabavka i ugradnja  PPR kolena 45° 90 (3"") "; kom ;0,00;2.790,00;200;0,00; 328886 ;2.790,00;2092,5;1674;1.534,50;Zamena
 469 ; 80.01.08.025 ;" Zamena PPR kolena 90° 20 (1/2"") "; kom ;0,00;813,00;200;0,00; 328887 ;19,00;14,25;487,8;447,15;Zamena
 470 ; 80.01.08.026 ;" Zamena PPR kolena 90° 25 (3/4"") "; kom ;0,00;826,00;200;0,00; 328888 ;24,00;18;495,6;454,30;Zamena
 471 ; 80.01.08.027 ;" Zamena PPR kolena 90° 32 (1"") "; kom ;0,00;1.043,00;200;0,00; 328889 ;78,00;58,5;625,8;573,65;Zamena
 472 ; 80.01.08.028 ;" Zamena PPR kolena 90° 40 (5/4"") "; kom ;0,00;1.170,00;200;0,00; 328890 ;163,00;122,25;702;643,50;Zamena
 473 ; 80.01.08.029 ;" Zamena PPR kolena 90° 50 (6/4"") "; kom ;0,00;1.481,00;200;0,00; 328891 ;242,00;181,5;888,6;814,55;Zamena
 474 ; 80.01.08.030 ;" Zamena PPR kolena 90° 63 (2"") "; kom ;0,00;2.023,00;200;0,00; 328892 ;419,00;314,25;1213,8;1.112,65;Zamena
 475 ; 80.01.08.031 ;" Zamena PPR kolena 90° 75 (2 1/2"") "; kom ;0,00;2.811,00;200;0,00; 328893 ;2.811,00;2108,25;1686,6;1.546,05;Zamena
 476 ; 80.01.08.032 ;" Zamena PPR kolena 90° 90 (3"") "; kom ;0,00;3.748,00;200;0,00; 328894 ;3.748,00;2811;2248,8;2.061,40;Zamena
