Broj Fakture;Datum PDV;Iznos/Osnovica;Penal;PDV;Iznos sa penalom i PDV;PG Iznos/Osnovica;PG PDV;PG Penal;PG Iznos sa PDVom;Vrsta Naloga
GS-2410/2026;25.02.2026;34100.00;0.00;6820.00;40920.00;23017.50;4603.50;0.00;27621.00;NEODLOZNO
GS-2415/2026;25.02.2026;28099.80;0.00;5619.96;33719.76;18967.37;3793.47;0.00;22760.84;NEODLOZNO
GS-2392/2026;25.02.2026;34900.00;0.00;6980.00;41880.00;23557.50;4711.50;0.00;28269.00;NEODLOZNO
GS-2369/2026;25.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2394/2026;25.02.2026;6500.00;0.00;1300.00;7800.00;4387.50;877.50;0.00;5265.00;NEODLOZNO
GS-2421/2026;25.02.2026;25739.80;0.00;5147.96;30887.76;17374.37;3474.87;0.00;20849.24;NEODLOZNO
GS-2509/2026;25.02.2026;30879.60;0.00;6175.92;37055.52;20843.73;4168.75;0.00;25012.48;NEODLOZNO
GS-2416/2026;25.02.2026;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-2333/2026;25.02.2026;38720.00;0.00;7744.00;46464.00;26136.00;5227.20;0.00;31363.20;NEODLOZNO
GS-2388/2026;25.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2395/2026;25.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2386/2026;25.02.2026;30900.00;0.00;6180.00;37080.00;20857.50;4171.50;0.00;25029.00;NEODLOZNO
GS-2328/2026;25.02.2026;4895.20;0.00;979.04;5874.24;3304.26;660.85;0.00;3965.11;NEODLOZNO
GS-2383/2026;25.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2387/2026;25.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2331/2026;25.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2399/2026;25.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-2429/2026;25.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2397/2026;25.02.2026;17500.00;0.00;3500.00;21000.00;11812.50;2362.50;0.00;14175.00;NEODLOZNO
GS-2411/2026;25.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2330/2026;25.02.2026;51580.80;0.00;10316.16;61896.96;34817.04;6963.41;0.00;41780.45;NEODLOZNO
GS-2417/2026;25.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2385/2026;25.02.2026;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-2504/2026;25.02.2026;12300.00;0.00;2460.00;14760.00;8302.50;1660.50;0.00;9963.00;NEODLOZNO
GS-2391/2026;25.02.2026;38000.00;0.00;7600.00;45600.00;25650.00;5130.00;0.00;30780.00;NEODLOZNO
GS-2505/2026;25.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
HM-172/2026;25.02.2026;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-188/2026;25.02.2026;5901.00;0.00;1180.20;7081.20;5901.00;1180.20;0.00;7081.20;HAUSMAJSTOR
HM-177/2026;25.02.2026;10384.40;0.00;2076.88;12461.28;10384.40;2076.88;0.00;12461.28;HAUSMAJSTOR
HM-181/2026;25.02.2026;7637.00;0.00;1527.40;9164.40;7637.00;1527.40;0.00;9164.40;HAUSMAJSTOR
HM-185/2026;25.02.2026;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-192/2026;25.02.2026;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-193/2026;25.02.2026;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-179/2026;25.02.2026;1388.00;0.00;277.60;1665.60;1388.00;277.60;0.00;1665.60;HAUSMAJSTOR
HM-171/2026;25.02.2026;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-174/2026;25.02.2026;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-170/2026;25.02.2026;4999.00;0.00;999.80;5998.80;4999.00;999.80;0.00;5998.80;HAUSMAJSTOR
HM-173/2026;25.02.2026;6248.00;0.00;1249.60;7497.60;6248.00;1249.60;0.00;7497.60;HAUSMAJSTOR
HM-191/2026;25.02.2026;4166.00;0.00;833.20;4999.20;4166.00;833.20;0.00;4999.20;HAUSMAJSTOR
HM-175/2026;25.02.2026;2637.50;0.00;527.50;3165.00;2637.50;527.50;0.00;3165.00;HAUSMAJSTOR
HM-178/2026;25.02.2026;4511.75;0.00;902.35;5414.10;4511.75;902.35;0.00;5414.10;HAUSMAJSTOR
HM-190/2026;25.02.2026;14577.00;0.00;2915.40;17492.40;14577.00;2915.40;0.00;17492.40;HAUSMAJSTOR
HM-180/2026;25.02.2026;1388.00;0.00;277.60;1665.60;1388.00;277.60;0.00;1665.60;HAUSMAJSTOR
HM-184/2026;25.02.2026;8053.00;0.00;1610.60;9663.60;8053.00;1610.60;0.00;9663.60;HAUSMAJSTOR
HM-187/2026;25.02.2026;2637.50;0.00;527.50;3165.00;2637.50;527.50;0.00;3165.00;HAUSMAJSTOR
HM-189/2026;25.02.2026;3400.75;0.00;680.15;4080.90;3400.75;680.15;0.00;4080.90;HAUSMAJSTOR
HM-176/2026;25.02.2026;11633.90;0.00;2326.78;13960.68;11633.90;2326.78;0.00;13960.68;HAUSMAJSTOR
HM-186/2026;25.02.2026;4999.00;0.00;999.80;5998.80;4999.00;999.80;0.00;5998.80;HAUSMAJSTOR
HM-182/2026;25.02.2026;4166.00;0.00;833.20;4999.20;4166.00;833.20;0.00;4999.20;HAUSMAJSTOR
HM-183/2026;25.02.2026;3887.00;0.00;777.40;4664.40;3887.00;777.40;0.00;4664.40;HAUSMAJSTOR
GS-2518/2026;24.02.2026;47260.40;0.00;9452.08;56712.48;31900.77;6380.15;0.00;38280.92;NEODLOZNO
GS-2342/2026;24.02.2026;16646.00;0.00;3329.20;19975.20;11236.05;2247.21;0.00;13483.26;NEODLOZNO
GS-2453/2026;24.02.2026;47817.80;0.00;9563.56;57381.36;32277.02;6455.40;0.00;38732.42;NEODLOZNO
GS-2346/2026;24.02.2026;13300.00;0.00;2660.00;15960.00;8977.50;1795.50;0.00;10773.00;NEODLOZNO
GS-2432/2026;24.02.2026;10842.00;0.00;2168.40;13010.40;7318.35;1463.67;0.00;8782.02;NEODLOZNO
GS-2522/2026;24.02.2026;183961.00;0.00;36792.20;220753.20;124173.68;24834.74;0.00;149008.41;TEKUCE
GS-2435/2026;24.02.2026;43081.20;0.00;8616.24;51697.44;29079.81;5815.96;0.00;34895.77;NEODLOZNO
GS-2427/2026;24.02.2026;84737.20;0.00;16947.44;101684.64;57197.61;11439.52;0.00;68637.13;NEODLOZNO
GS-2537/2026;24.02.2026;36808.80;0.00;7361.76;44170.56;24845.94;4969.19;0.00;29815.13;NEODLOZNO
GS-2534/2026;24.02.2026;13854.40;0.00;2770.88;16625.28;9351.72;1870.34;0.00;11222.06;NEODLOZNO
GS-2378/2026;24.02.2026;134701.20;0.00;26940.24;161641.44;90923.31;18184.66;0.00;109107.97;NEODLOZNO
GS-2335/2026;24.02.2026;39292.80;0.00;7858.56;47151.36;26522.64;5304.53;0.00;31827.17;NEODLOZNO
GS-2334/2026;24.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2350/2026;24.02.2026;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-2359/2026;24.02.2026;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-2336/2026;24.02.2026;12795.00;0.00;2559.00;15354.00;8636.63;1727.33;0.00;10363.95;NEODLOZNO
GS-2347/2026;24.02.2026;8412.00;0.00;1682.40;10094.40;5678.10;1135.62;0.00;6813.72;NEODLOZNO
GS-2405/2026;24.02.2026;115579.60;0.00;23115.92;138695.52;78016.23;15603.25;0.00;93619.48;NEODLOZNO
GS-2341/2026;24.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2343/2026;24.02.2026;25859.00;0.00;5171.80;31030.80;17454.83;3490.97;0.00;20945.79;NEODLOZNO
GS-2436/2026;24.02.2026;46129.70;0.00;9225.94;55355.64;31137.55;6227.51;0.00;37365.06;NEODLOZNO
GS-2360/2026;24.02.2026;53465.20;0.00;10693.04;64158.24;36089.01;7217.80;0.00;43306.81;NEODLOZNO
GS-2430/2026;24.02.2026;5138.00;0.00;1027.60;6165.60;3468.15;693.63;0.00;4161.78;NEODLOZNO
GS-2526/2026;24.02.2026;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-2363/2026;24.02.2026;36656.00;0.00;7331.20;43987.20;24742.80;4948.56;0.00;29691.36;NEODLOZNO
GS-2349/2026;24.02.2026;40308.20;0.00;8061.64;48369.84;27208.03;5441.61;0.00;32649.64;NEODLOZNO
GS-2340/2026;24.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2379/2026;24.02.2026;74491.20;0.00;14898.24;89389.44;50281.56;10056.31;0.00;60337.87;NEODLOZNO
GS-2450/2026;24.02.2026;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-2431/2026;24.02.2026;6160.20;0.00;1232.04;7392.24;4158.14;831.63;0.00;4989.76;NEODLOZNO
GS-2344/2026;24.02.2026;27810.20;0.00;5562.04;33372.24;18771.89;3754.38;0.00;22526.26;NEODLOZNO
GS-2433/2026;24.02.2026;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-2353/2026;24.02.2026;8300.00;0.00;1660.00;9960.00;5602.50;1120.50;0.00;6723.00;NEODLOZNO
GS-2524/2026;24.02.2026;129234.60;0.00;25846.92;155081.52;87233.36;17446.67;0.00;104680.03;NEODLOZNO
GS-2377/2026;24.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2401/2026;24.02.2026;59365.00;0.00;11873.00;71238.00;40071.38;8014.28;0.00;48085.65;NEODLOZNO
GS-2400/2026;24.02.2026;23538.80;0.00;4707.76;28246.56;15888.69;3177.74;0.00;19066.43;NEODLOZNO
GS-2357/2026;24.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2527/2026;24.02.2026;43618.80;0.00;8723.76;52342.56;29442.69;5888.54;0.00;35331.23;NEODLOZNO
GS-2402/2026;24.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2428/2026;24.02.2026;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-2452/2026;24.02.2026;28667.00;0.00;5733.40;34400.40;19350.23;3870.05;0.00;23220.27;NEODLOZNO
GS-2404/2026;24.02.2026;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-2339/2026;24.02.2026;10140.00;0.00;2028.00;12168.00;6844.50;1368.90;0.00;8213.40;NEODLOZNO
GS-2528/2026;24.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2439/2026;24.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2380/2026;24.02.2026;86757.40;0.00;17351.48;104108.88;58561.25;11712.25;0.00;70273.49;NEODLOZNO
GS-2356/2026;24.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2449/2026;24.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2521/2026;24.02.2026;17500.00;0.00;3500.00;21000.00;11812.50;2362.50;0.00;14175.00;NEODLOZNO
GS-2352/2026;24.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2532/2026;24.02.2026;8300.00;0.00;1660.00;9960.00;5602.50;1120.50;0.00;6723.00;NEODLOZNO
GS-2519/2026;24.02.2026;8300.00;0.00;1660.00;9960.00;5602.50;1120.50;0.00;6723.00;NEODLOZNO
GS-2533/2026;24.02.2026;10140.00;0.00;2028.00;12168.00;6844.50;1368.90;0.00;8213.40;NEODLOZNO
GS-2351/2026;24.02.2026;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-2337/2026;24.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2381/2026;24.02.2026;9738.30;0.00;1947.66;11685.96;6573.35;1314.67;0.00;7888.02;NEODLOZNO
GS-2408/2026;24.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2403/2026;24.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2531/2026;24.02.2026;11520.00;0.00;2304.00;13824.00;7776.00;1555.20;0.00;9331.20;NEODLOZNO
GS-2447/2026;24.02.2026;17500.00;0.00;3500.00;21000.00;11812.50;2362.50;0.00;14175.00;NEODLOZNO
GS-2536/2026;24.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2523/2026;24.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-2348/2026;24.02.2026;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-2366/2026;24.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2444/2026;24.02.2026;17440.00;0.00;3488.00;20928.00;11772.00;2354.40;0.00;14126.40;NEODLOZNO
GS-2355/2026;24.02.2026;9738.00;0.00;1947.60;11685.60;6573.15;1314.63;0.00;7887.78;NEODLOZNO
GS-2529/2026;24.02.2026;111870.60;0.00;22374.12;134244.72;75512.66;15102.53;0.00;90615.19;NEODLOZNO
GS-2345/2026;24.02.2026;29500.00;0.00;5900.00;35400.00;19912.50;3982.50;0.00;23895.00;NEODLOZNO
GS-2535/2026;24.02.2026;45700.00;0.00;9140.00;54840.00;30847.50;6169.50;0.00;37017.00;NEODLOZNO
GS-2354/2026;24.02.2026;36300.00;0.00;7260.00;43560.00;24502.50;4900.50;0.00;29403.00;NEODLOZNO
GS-2382/2026;24.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2445/2026;24.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2362/2026;24.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2365/2026;24.02.2026;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-2448/2026;24.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2358/2026;24.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2361/2026;24.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2434/2026;24.02.2026;13300.00;0.00;2660.00;15960.00;8977.50;1795.50;0.00;10773.00;NEODLOZNO
GS-2407/2026;24.02.2026;45700.00;0.00;9140.00;54840.00;30847.50;6169.50;0.00;37017.00;NEODLOZNO
GS-2364/2026;24.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2530/2026;24.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-2338/2026;24.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2520/2026;24.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2406/2026;24.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2367/2026;24.02.2026;4887.00;0.00;977.40;5864.40;3298.73;659.75;0.00;3958.47;NEODLOZNO
GS-2438/2026;24.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2525/2026;24.02.2026;12500.00;0.00;2500.00;15000.00;8437.50;1687.50;0.00;10125.00;NEODLOZNO
GS-2517/2026;24.02.2026;21553.80;0.00;4310.76;25864.56;14548.82;2909.76;0.00;17458.58;NEODLOZNO
GS-2440/2026;24.02.2026;33500.00;0.00;6700.00;40200.00;22612.50;4522.50;0.00;27135.00;NEODLOZNO
GS-2451/2026;24.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2446/2026;24.02.2026;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-2375/2026;24.02.2026;17440.00;0.00;3488.00;20928.00;11772.00;2354.40;0.00;14126.40;NEODLOZNO
GS-2376/2026;24.02.2026;17500.00;0.00;3500.00;21000.00;11812.50;2362.50;0.00;14175.00;NEODLOZNO
GS-2285/2026;23.02.2026;14400.00;0.00;2880.00;17280.00;9720.00;1944.00;0.00;11664.00;NEODLOZNO
GS-2287/2026;23.02.2026;10529.00;0.00;2105.80;12634.80;7107.08;1421.42;0.00;8528.49;NEODLOZNO
GS-2286/2026;23.02.2026;36054.44;0.00;7210.89;43265.33;24336.75;4867.35;0.00;29204.10;NEODLOZNO
GS-2232/2026;23.02.2026;14600.00;0.00;2920.00;17520.00;9855.00;1971.00;0.00;11826.00;NEODLOZNO
GS-2284/2026;23.02.2026;36520.84;0.00;7304.17;43825.01;24651.57;4930.31;0.00;29581.88;NEODLOZNO
GS-2237/2026;23.02.2026;10900.00;0.00;2180.00;13080.00;7357.50;1471.50;0.00;8829.00;NEODLOZNO
GS-2278/2026;23.02.2026;26476.80;0.00;5295.36;31772.16;17871.84;3574.37;0.00;21446.21;NEODLOZNO
GS-2156/2026;23.02.2026;426492.50;0.00;85298.50;511791.00;287882.44;57576.49;0.00;345458.92;NEODLOZNO
GS-2321/2026;23.02.2026;48400.00;0.00;9680.00;58080.00;32670.00;6534.00;0.00;39204.00;NEODLOZNO
GS-2325/2026;23.02.2026;50465.70;0.00;10093.14;60558.84;34064.35;6812.87;0.00;40877.22;NEODLOZNO
GS-2189/2026;23.02.2026;15490.60;0.00;3098.12;18588.72;10456.16;2091.23;0.00;12547.39;NEODLOZNO
GS-2324/2026;23.02.2026;61000.00;0.00;12200.00;73200.00;41175.00;8235.00;0.00;49410.00;NEODLOZNO
GS-2231/2026;23.02.2026;25312.60;0.00;5062.52;30375.12;17086.01;3417.20;0.00;20503.21;NEODLOZNO
GS-2200/2026;23.02.2026;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-2205/2026;23.02.2026;106794.60;0.00;21358.92;128153.52;72086.36;14417.27;0.00;86503.63;NEODLOZNO
GS-2202/2026;23.02.2026;35055.60;0.00;7011.12;42066.72;23662.53;4732.51;0.00;28395.04;NEODLOZNO
GS-2224/2026;23.02.2026;95893.20;0.00;19178.64;115071.84;64727.91;12945.58;0.00;77673.49;NEODLOZNO
GS-2282/2026;23.02.2026;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-2207/2026;23.02.2026;51242.90;0.00;10248.58;61491.48;34588.96;6917.79;0.00;41506.75;NEODLOZNO
GS-2199/2026;23.02.2026;37427.40;0.00;7485.48;44912.88;25263.50;5052.70;0.00;30316.19;NEODLOZNO
GS-2185/2026;23.02.2026;102391.00;0.00;20478.20;122869.20;69113.93;13822.79;0.00;82936.71;NEODLOZNO
GS-2220/2026;23.02.2026;4337.00;0.00;867.40;5204.40;2927.48;585.50;0.00;3512.97;NEODLOZNO
GS-2209/2026;23.02.2026;28794.20;0.00;5758.84;34553.04;19436.09;3887.22;0.00;23323.30;NEODLOZNO
GS-2142/2026;23.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-2187/2026;23.02.2026;55563.00;0.00;11112.60;66675.60;37505.03;7501.01;0.00;45006.03;NEODLOZNO
GS-2204/2026;23.02.2026;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-2163/2026;23.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-2157/2026;23.02.2026;49953.00;0.00;9990.60;59943.60;33718.28;6743.66;0.00;40461.93;NEODLOZNO
GS-2288/2026;23.02.2026;21525.40;0.00;4305.08;25830.48;14529.65;2905.93;0.00;17435.57;NEODLOZNO
GS-2235/2026;23.02.2026;26518.80;0.00;5303.76;31822.56;17900.19;3580.04;0.00;21480.23;NEODLOZNO
GS-2279/2026;23.02.2026;13628.80;0.00;2725.76;16354.56;9199.44;1839.89;0.00;11039.33;NEODLOZNO
GS-2234/2026;23.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2227/2026;23.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2206/2026;23.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2228/2026;23.02.2026;23525.80;0.00;4705.16;28230.96;15879.92;3175.98;0.00;19055.90;NEODLOZNO
GS-2162/2026;23.02.2026;16600.00;0.00;3320.00;19920.00;11205.00;2241.00;0.00;13446.00;NEODLOZNO
GS-2225/2026;23.02.2026;119544.20;0.00;23908.84;143453.04;80692.34;16138.47;0.00;96830.80;NEODLOZNO
GS-2184/2026;23.02.2026;37283.20;0.00;7456.64;44739.84;25166.16;5033.23;0.00;30199.39;NEODLOZNO
GS-2208/2026;23.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2289/2026;23.02.2026;30900.00;0.00;6180.00;37080.00;20857.50;4171.50;0.00;25029.00;NEODLOZNO
GS-2280/2026;23.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2160/2026;23.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2192/2026;23.02.2026;30100.00;0.00;6020.00;36120.00;20317.50;4063.50;0.00;24381.00;NEODLOZNO
GS-2159/2026;23.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2322/2026;23.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2223/2026;23.02.2026;10140.00;0.00;2028.00;12168.00;6844.50;1368.90;0.00;8213.40;NEODLOZNO
GS-2230/2026;23.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2323/2026;23.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-2226/2026;23.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-2191/2026;23.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2320/2026;23.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2319/2026;23.02.2026;13300.00;0.00;2660.00;15960.00;8977.50;1795.50;0.00;10773.00;NEODLOZNO
GS-2222/2026;23.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2190/2026;23.02.2026;13300.00;0.00;2660.00;15960.00;8977.50;1795.50;0.00;10773.00;NEODLOZNO
GS-2221/2026;23.02.2026;8300.00;0.00;1660.00;9960.00;5602.50;1120.50;0.00;6723.00;NEODLOZNO
GS-2236/2026;23.02.2026;13300.00;0.00;2660.00;15960.00;8977.50;1795.50;0.00;10773.00;NEODLOZNO
GS-2229/2026;23.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2233/2026;23.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-2188/2026;23.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2183/2026;23.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2186/2026;23.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2281/2026;23.02.2026;33500.00;0.00;6700.00;40200.00;22612.50;4522.50;0.00;27135.00;NEODLOZNO
GS-2201/2026;23.02.2026;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-2158/2026;23.02.2026;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-2283/2026;23.02.2026;19440.00;0.00;3888.00;23328.00;13122.00;2624.40;0.00;15746.40;NEODLOZNO
GS-2326/2026;23.02.2026;29500.00;0.00;5900.00;35400.00;19912.50;3982.50;0.00;23895.00;NEODLOZNO
GS-2203/2026;23.02.2026;17440.00;0.00;3488.00;20928.00;11772.00;2354.40;0.00;14126.40;NEODLOZNO
GS-2265/2026;20.02.2026;40100.00;0.00;8020.00;48120.00;27067.50;5413.50;0.00;32481.00;NEODLOZNO
GS-2251/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2248/2026;20.02.2026;11300.00;0.00;2260.00;13560.00;7627.50;1525.50;0.00;9153.00;NEODLOZNO
GS-2264/2026;20.02.2026;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-2269/2026;20.02.2026;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-2027/2026;20.02.2026;256398.60;0.00;51279.72;307678.32;173069.06;34613.81;0.00;207682.87;NEODLOZNO
GS-2245/2026;20.02.2026;22878.30;0.00;4575.66;27453.96;15442.85;3088.57;0.00;18531.42;NEODLOZNO
GS-2274/2026;20.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2267/2026;20.02.2026;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-2241/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2318/2026;20.02.2026;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
